date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND
2018-03-14,8269.81,NA,614.29,0.701902,949.47,NA,161.1,5.34,8.96,3.09,NA,0.248689,0.443609,0.199562,215.56,NA,0.031056,1.48,NA,NA,426.26,17.15,NA,NA,71.67,NA,1.12,NA,250.68,0.399253,750.18,NA,1.47,NA,0.003524,NA,0.22115,NA,NA,NA,NA,0.022784,68.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-15,8300.86,NA,611.3,0.697269,943.64,NA,164.48,5.17,9.1,3.17,NA,0.240655,0.419737,0.185709,213.31,NA,0.030119,1.49,NA,NA,418.24,18.41,NA,NA,69.57,NA,1.09,NA,242.99,0.376528,734.2,NA,1.69,NA,0.003536,NA,0.195941,NA,NA,NA,NA,0.02227,66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-16,8338.35,NA,601.67,0.68926,977.03,NA,165.45,5.09,9.11,2.94,NA,0.229991,0.42442,0.178878,215.7,NA,0.030119,1.51,NA,NA,425.52,17.78,NA,NA,68.25,NA,1.1,NA,236.75,0.338381,710.6,NA,1.51,NA,0.00351,NA,0.197728,NA,NA,NA,NA,0.022144,63.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-17,7916.88,NA,552.78,0.637856,949.78,NA,152.97,4.67,8.99,2.79,NA,0.206731,0.373861,0.154763,197.91,NA,0.028358,1.42,NA,NA,387.28,16.32,NA,NA,61.53,NA,1.14,NA,220.48,0.281779,662.71,NA,1.28,NA,0.003299,NA,0.190163,NA,NA,NA,NA,0.019971,58.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-18,8223.68,NA,538.64,0.658777,938.11,NA,154.07,4.65,8.95,2.82,NA,0.220473,0.373338,0.156155,209.63,NA,0.028621,1.38,NA,NA,394.15,16.79,NA,NA,65.5,NA,1.23,NA,244.38,0.281759,670.43,NA,1.28,NA,0.00319,NA,0.189207,NA,NA,NA,NA,0.020386,59.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-19,8630.65,NA,556.73,0.74908,994.67,NA,161.14,6.36,8.99,3.02,NA,0.250226,0.381644,0.197648,216.77,NA,0.032364,1.49,NA,NA,409.32,19.65,NA,NA,73.44,NA,1.33,NA,252.62,0.301993,692.24,NA,1.26,NA,0.00344,NA,0.204119,NA,NA,NA,NA,0.022194,68.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-20,8913.47,NA,557.17,0.709808,1059.12,NA,168.82,6.01,9.16,3.29,NA,0.267968,0.391713,0.204947,223.74,NA,0.038112,1.49,NA,NA,428.88,20.21,NA,NA,76.03,NA,1.44,NA,259.24,0.310745,710.57,NA,1.38,NA,0.003651,NA,0.211607,NA,NA,NA,NA,0.024761,66.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-21,8929.28,NA,561.73,0.693664,1033.45,NA,169.05,7.03,9.98,3.35,NA,0.254636,0.445421,0.213189,218.63,NA,0.037106,1.51,NA,NA,434.51,19.8,NA,NA,72.95,NA,1.37,NA,260.07,0.290294,708.19,NA,1.41,NA,0.003659,NA,0.208152,NA,NA,NA,NA,0.024236,66.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-22,8728.47,NA,539.7,0.662743,1011.52,NA,163.67,7.03,10.07,3.34,NA,0.243212,0.419292,0.203481,212.71,NA,0.037924,1.47,NA,NA,411.36,19.67,NA,NA,69.64,NA,1.33,NA,249.26,0.297499,686.59,NA,1.31,NA,0.003528,NA,0.207624,NA,NA,NA,NA,0.023832,61.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-23,8879.62,NA,539.62,0.643174,1019.43,NA,167.83,7.01,11.74,3.47,NA,0.236147,0.40914,0.189259,213.91,NA,0.041137,1.45,NA,NA,427.46,19.04,NA,NA,68.56,NA,1.34,NA,256.87,0.278787,706.5,NA,1.37,NA,0.00356,NA,0.211858,NA,NA,NA,NA,0.022649,60.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-24,8668.12,NA,526.44,0.641265,982.3,NA,159.63,6.63,13.09,3.91,NA,0.235422,0.419085,0.189201,209.16,NA,0.04978,1.53,NA,NA,424.61,18.5,NA,NA,65.73,NA,1.33,NA,243.33,0.282152,688.72,NA,1.43,NA,0.00359,NA,0.215019,NA,NA,NA,NA,0.022764,60.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25,8495.78,NA,524.29,0.641875,966.88,NA,160.08,6.52,12.78,3.93,NA,0.239952,0.406105,0.184605,211.78,NA,0.045311,1.51,NA,NA,411.79,18.09,NA,NA,65.43,NA,1.32,NA,239.36,0.288878,680.64,NA,1.51,NA,0.003505,NA,0.210988,NA,NA,NA,NA,0.024106,60.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26,8209.4,NA,489.95,0.599463,919.25,NA,149.22,5.9,12.06,3.52,NA,0.228861,0.371496,0.167806,197.18,NA,0.044378,1.5,NA,NA,390.87,16.48,NA,NA,59.74,NA,1.24,NA,225.35,0.2661,643.26,NA,1.74,NA,0.003289,NA,0.216878,NA,NA,NA,NA,0.022342,56.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27,7833.04,NA,450.12,0.577917,876.33,NA,135.78,5.91,11.51,3.02,NA,0.216033,0.342625,0.154926,187.93,NA,0.043075,1.51,NA,NA,354.75,15.91,NA,NA,55.53,NA,1.17,NA,216.35,0.249203,590.98,NA,2.19,NA,0.003145,NA,0.226107,NA,NA,NA,NA,0.02093,52.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28,7954.48,NA,446.28,0.578002,860.52,NA,131.75,6.29,11.64,3.14,NA,0.219251,0.351367,0.160058,199.16,NA,0.048817,1.67,NA,NA,351.26,16.1,NA,NA,57.24,NA,1.19,NA,210.86,0.253923,580.03,NA,2.33,NA,0.003141,NA,0.223775,NA,NA,NA,NA,0.021573,53.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29,7165.7,NA,385.97,0.511511,714.27,NA,114.68,6.02,10.2,2.79,NA,0.190819,0.280161,0.146882,176.86,NA,0.043002,1.58,NA,NA,329.28,14.68,NA,NA,51.88,NA,1.09,NA,186.83,0.221222,498.16,NA,2.14,NA,0.002827,NA,0.188864,NA,NA,NA,NA,0.018136,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30,6890.52,NA,394.64,0.509565,697.01,NA,118.6,6.1,10.35,2.81,NA,0.188733,0.287494,0.147209,172.36,NA,0.041277,1.71,NA,NA,311.12,14.39,NA,NA,50.31,NA,1.11,NA,189.89,0.220901,513.58,NA,2.31,NA,0.002763,NA,0.185911,NA,NA,NA,NA,0.017257,44.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-31,6973.53,NA,396.46,0.512353,685.25,NA,116.61,5.99,11.06,2.86,NA,0.206778,0.280171,0.155919,179.56,NA,0.033972,1.74,NA,NA,305.76,14.37,NA,NA,50.13,NA,1.08,NA,185.54,0.221104,517.55,NA,2.06,NA,0.002819,NA,0.195289,NA,NA,NA,NA,0.017622,44.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-01,6844.23,NA,379.61,0.485081,643.03,NA,115.22,5.66,11.07,2.64,NA,0.206582,0.26158,0.150768,175.51,NA,0.032152,1.69,NA,NA,291.53,13.58,NA,NA,47.3,NA,0.994798,NA,182.48,0.20879,488.91,NA,2.07,NA,0.002719,NA,0.186136,NA,NA,NA,NA,0.017136,41.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-02,7083.8,NA,386.42,0.500688,662.77,NA,119.31,5.89,12.62,2.75,NA,0.224878,0.273684,0.156385,177.51,NA,0.035755,1.73,NA,NA,311.81,14.13,NA,NA,48.82,NA,1.03,NA,193.89,0.226911,504.46,NA,2.06,NA,0.002797,NA,0.199357,NA,NA,NA,NA,0.017995,42.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-03,7456.11,NA,416.89,0.558044,712.88,NA,134.47,6.13,13.36,2.88,NA,0.235691,0.295473,0.172447,189.54,NA,0.034801,1.72,NA,NA,339.85,15.16,NA,NA,53.64,NA,1.11,NA,206.18,0.260692,526.3,NA,2.29,NA,0.00298,NA,0.211568,NA,NA,NA,NA,0.020161,46.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-04,6853.84,NA,380.54,0.501631,649.2,NA,118.41,5.73,12.19,2.66,NA,0.204108,0.290161,0.155356,170.1,NA,0.030136,1.66,NA,NA,299.85,13.64,NA,NA,47.55,NA,0.990158,NA,183.4,0.227384,503.57,NA,2.44,NA,0.00277,NA,0.188309,NA,NA,NA,NA,0.017928,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-05,6811.47,NA,383.23,0.495801,646.04,NA,119.13,6.4,12.45,2.7,NA,0.19794,0.286925,0.148758,173.31,NA,0.040014,1.62,NA,NA,301.65,13.72,NA,NA,47.2,NA,0.982953,NA,184.61,0.224768,502.49,NA,2.86,NA,0.002714,NA,0.185819,NA,NA,NA,NA,0.018295,41.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-06,6636.32,NA,370.29,0.476431,610.43,NA,113.15,5.89,12.26,2.5,NA,0.193317,0.275062,0.144451,162,NA,0.036918,1.6,NA,NA,285.45,13.15,NA,NA,44.94,NA,0.935367,NA,175.63,0.219099,484.15,NA,3.06,NA,0.00267,NA,0.180172,NA,NA,NA,NA,0.017212,39.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-07,6911.09,NA,385.31,0.487867,640.35,NA,116.26,5.91,12.46,2.6,NA,0.201859,0.304124,0.148794,170.12,NA,0.037064,1.69,NA,NA,297.8,13.47,NA,NA,46.42,NA,0.984719,NA,181.81,0.222968,511.93,NA,3.78,NA,0.002802,NA,0.194678,NA,NA,NA,NA,0.018164,41.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-08,7023.52,NA,400.51,0.500398,655.26,NA,117.67,5.97,12.12,2.64,NA,0.206377,0.327094,0.156599,173.97,NA,0.037632,1.73,NA,NA,310.85,14.12,NA,NA,49.19,NA,1.02,NA,183.9,0.23549,526.41,NA,3.49,NA,0.002843,NA,0.199976,NA,NA,NA,NA,0.01892,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,6770.73,NA,398.53,0.491855,637.03,NA,114.99,5.87,11.87,2.61,NA,0.197333,0.311528,0.153106,167.07,NA,0.035756,1.71,NA,NA,298.4,13.63,NA,NA,52.93,NA,0.989505,NA,177.41,0.229289,530.82,NA,3.48,NA,0.002763,NA,0.187006,NA,NA,NA,NA,0.018285,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-10,6834.76,NA,414.24,0.491931,649.62,NA,114.26,6,12.04,2.68,NA,0.199344,0.355836,0.156347,165.57,NA,0.036928,1.69,NA,NA,298.81,13.65,NA,NA,52.62,NA,1.01,NA,179.72,0.235359,568.91,NA,4.62,NA,0.003043,NA,0.19898,NA,NA,NA,NA,0.020136,40.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-11,6968.32,NA,430.54,0.539506,666.58,NA,118.29,8.49,12.23,2.67,NA,0.212337,0.359287,0.166029,169.16,NA,0.036271,1.74,NA,NA,309.42,14.59,NA,NA,58.54,NA,1.07,NA,184.78,0.246886,591.49,NA,4.3,NA,0.003396,NA,0.209018,NA,NA,NA,NA,0.022791,42.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-12,7889.25,NA,492.94,0.628737,734.48,NA,129.34,8.7,12.95,3.05,NA,0.24212,0.386811,0.212233,191.94,NA,0.039564,1.83,NA,NA,353.8,16.17,NA,NA,66.71,NA,1.34,NA,216.41,0.275733,660.29,NA,4.4,NA,0.003798,NA,0.233311,NA,NA,NA,NA,0.02551,46.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-13,7895.96,NA,492.73,0.638087,738.3,NA,125.35,8.74,13.54,2.84,NA,0.24629,0.381543,0.200532,188.87,NA,0.039006,1.88,NA,NA,353.07,15.61,NA,NA,62.21,NA,1.32,NA,228.14,0.282566,698.51,NA,4.21,NA,0.003995,NA,0.2421,NA,NA,NA,NA,0.028221,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-14,7986.24,NA,501.48,0.632184,738.98,NA,126.29,8.6,13.24,2.87,NA,0.250668,0.394007,0.200853,190.42,NA,0.040011,1.82,NA,NA,356.14,16.02,NA,NA,63.86,NA,1.43,NA,222.04,0.305177,717.08,NA,4.34,NA,0.00415,NA,0.257346,NA,NA,NA,NA,0.028077,45.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-15,8329.11,NA,531.7,0.682534,780.83,NA,132.04,8.4,13.06,2.99,NA,0.290722,0.423946,0.22139,200.62,NA,0.042971,1.88,NA,NA,381.7,16.75,NA,NA,70.33,NA,1.67,NA,232.18,0.358358,770.71,NA,4.51,NA,0.004571,NA,0.266862,NA,NA,NA,NA,0.030955,48.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-16,8058.67,NA,511.15,0.663297,766.47,NA,128.34,8.1,12.21,3.06,NA,0.284156,0.409538,0.256646,194.1,NA,0.041256,1.8,NA,NA,363.58,16.12,NA,NA,66.7,NA,1.62,NA,225.46,0.344979,742.04,NA,4.14,NA,0.004585,NA,0.271688,NA,NA,NA,NA,0.02891,52.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-17,7902.09,NA,502.89,0.656933,757.59,NA,132.93,8.51,11.77,2.85,NA,0.300202,0.416794,0.243724,195.75,NA,0.042116,1.77,NA,NA,363.85,16.07,NA,NA,65.75,NA,1.55,NA,221.93,0.340167,749.9,NA,4.07,NA,0.004744,NA,0.274953,NA,NA,NA,NA,0.029045,51.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-18,8163.42,NA,524.79,0.708932,888.91,NA,140,9.03,12.28,3.02,NA,0.351544,0.44629,0.260341,228.35,NA,0.047521,1.84,NA,NA,421.18,17.62,NA,NA,72.84,NA,1.69,NA,247.88,0.375668,775.74,NA,4.27,NA,0.005412,NA,0.361764,NA,NA,NA,NA,0.033799,55.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-19,8294.31,NA,567.89,0.791976,968.64,NA,146.3,9.44,12.35,3.05,NA,0.36612,0.482795,0.272358,238.61,NA,0.049392,1.92,NA,NA,431.33,18.38,NA,NA,74.13,NA,1.77,NA,263.86,0.38763,851.54,NA,4.48,NA,0.005824,NA,0.384186,NA,NA,NA,NA,0.033955,59.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-20,8845.83,NA,615.72,0.924465,1128.02,NA,155.54,11.45,12.58,2.99,NA,0.391165,0.481416,0.301247,271.98,NA,0.053673,1.92,NA,NA,460.41,19.64,NA,NA,79.03,NA,1.97,NA,281.98,0.405268,909.99,NA,4.32,NA,0.005893,NA,0.407727,NA,NA,NA,NA,0.035225,69.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-21,8895.58,NA,605.4,0.873103,1154.69,NA,148.93,11.11,13.38,2.98,NA,0.375663,0.491349,0.29058,258.18,NA,0.053677,1.85,NA,NA,444.5,18.69,NA,NA,74.99,NA,1.92,NA,270.64,0.388677,908.37,NA,4.06,NA,0.005413,NA,0.41141,NA,NA,NA,NA,0.032971,66.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-22,8802.46,NA,621.86,0.869995,1201.22,NA,146.77,11.35,12.88,3.17,NA,0.368139,0.499311,0.285535,271.3,NA,0.05242,2.01,NA,NA,467.71,18.79,NA,NA,73.76,NA,2.01,NA,272.32,0.386091,923.29,NA,4.02,NA,0.005539,NA,0.425449,NA,NA,NA,NA,0.034314,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-23,8930.88,NA,642.55,0.876657,1432.26,NA,152.25,11.61,13.63,3.47,NA,0.372128,0.492385,0.288473,283.3,NA,0.058546,2.17,NA,NA,503.39,20.48,NA,NA,76.22,NA,2.13,NA,297.63,0.394801,926.9,NA,4.22,NA,0.005482,NA,0.435824,NA,NA,NA,NA,0.035058,77.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-24,9697.5,NA,708.16,0.934781,1426.42,NA,165.78,15.31,15.27,4.21,NA,0.40067,0.536824,0.312875,296.04,NA,0.07336,2.29,NA,NA,530.13,22.25,NA,NA,83.01,NA,2.15,NA,319.66,0.434433,1047.54,NA,4.82,NA,0.0058,NA,0.458046,NA,NA,NA,NA,0.040037,84.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,8845.74,NA,615.42,0.800607,1284.79,NA,144.76,14.46,13.29,3.62,NA,0.339517,0.434367,0.271654,257.14,NA,0.070015,1.99,NA,NA,461.01,18.58,NA,NA,71.38,NA,1.8,NA,283.6,0.376121,898.27,NA,5.01,NA,0.005093,NA,0.403847,NA,NA,NA,NA,0.034443,70.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-26,9281.51,NA,662.81,0.852414,1420.41,NA,153.68,15.49,14.65,3.5,NA,0.387556,0.490148,0.294295,268.27,NA,0.074566,2.18,NA,NA,503.86,21.06,NA,NA,77.19,NA,2.04,NA,302.85,0.403456,1010.22,NA,5.29,NA,0.005627,NA,0.43925,NA,NA,NA,NA,0.040239,79.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,8987.05,NA,647.03,0.813885,1337.85,NA,145.9,16.67,14.33,3.55,NA,0.391085,0.452005,0.288489,251.88,NA,0.074037,2.2,NA,NA,472.06,20.56,NA,NA,72.67,NA,1.9,NA,283.37,0.388561,996.33,NA,5.28,NA,0.005422,NA,0.418297,NA,NA,NA,NA,0.042685,73.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,9348.48,NA,683.68,0.863804,1396.25,NA,152.3,18.87,15.2,3.73,NA,0.428918,0.484476,0.357874,261.51,NA,0.081662,2.38,NA,NA,494.11,21.73,NA,NA,76.75,NA,2.04,NA,296.62,0.420334,1064.61,NA,7.04,NA,0.005357,NA,0.44105,NA,NA,NA,NA,0.044674,77.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-29,9419.08,NA,688.88,0.872778,1440.3,NA,153.63,21.54,15.06,3.77,NA,0.458405,0.515714,0.365057,256.87,NA,0.089145,2.35,NA,NA,498.69,21.83,NA,NA,91.07,NA,2.05,NA,293.76,0.427005,1075.23,NA,9.25,NA,0.005459,NA,0.465133,NA,NA,NA,NA,0.043575,78.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,9240.55,NA,669.92,0.837938,1350.05,NA,148.48,17.58,14.31,3.62,NA,0.424659,0.544691,0.343318,242.46,NA,0.093777,2.76,NA,NA,472.77,21.68,NA,NA,84.27,NA,1.96,NA,285.14,0.40888,1048.72,NA,7.8,NA,0.00521,NA,0.479718,NA,NA,NA,NA,0.040531,73.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,9119.01,NA,673.61,0.841407,1351.28,NA,148.49,18.95,14.16,3.65,NA,0.439733,0.550401,0.358693,240.26,NA,0.09336,2.66,NA,NA,478.9,21.58,NA,NA,84.64,NA,1.98,NA,290.49,0.404853,1042.01,NA,8.71,NA,0.005144,NA,0.503444,NA,NA,NA,NA,0.043434,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,9235.92,NA,687.15,0.859094,1458.72,NA,151.58,19.21,14.41,3.71,NA,0.439227,0.564701,0.37242,249.66,NA,0.091397,2.79,NA,NA,481.49,21.67,NA,NA,84.79,NA,2.26,NA,293.37,0.420621,1038.97,NA,8.58,NA,0.005273,NA,0.491364,NA,NA,NA,NA,0.048295,75.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-03,9743.86,NA,779.54,0.884466,1511.97,NA,161.46,17.77,14.65,3.93,NA,0.437379,0.567669,0.369709,245.98,NA,0.08734,2.69,NA,NA,503.32,22.76,NA,NA,87.82,NA,2.6,NA,308.42,0.43405,1141.7,NA,10.07,NA,0.005641,NA,0.49158,NA,NA,NA,NA,0.048,76.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-04,9700.76,NA,785.62,0.895442,1517.33,NA,168.79,17.15,14.33,3.89,NA,0.43114,0.582583,0.360182,241.53,NA,0.08681,2.69,NA,NA,486.32,22.4,NA,NA,84.26,NA,2.47,NA,296.93,0.431269,1143.79,NA,9.75,NA,0.005269,NA,0.482687,NA,NA,NA,NA,0.049099,75.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-05,9858.15,NA,816.12,0.905103,1752.1,NA,177.76,17.8,14.37,4.06,NA,0.430875,0.571535,0.366338,240.78,NA,0.087102,2.68,NA,NA,505.71,22.76,NA,NA,84.36,NA,2.38,NA,306.3,0.426755,1154.58,NA,8.96,NA,0.00518,NA,0.450836,NA,NA,NA,NA,0.048654,80.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-06,9654.8,NA,792.31,0.871424,1765.69,NA,171.8,17.47,13.94,4.03,NA,0.412944,0.538399,0.350021,235.49,NA,0.084778,2.67,NA,NA,485.22,25.34,NA,NA,83.56,NA,2.3,NA,291.23,0.418524,1066.23,NA,9.33,NA,0.00497,NA,0.437427,NA,NA,NA,NA,0.046856,77.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-07,9373.01,NA,753.72,0.832641,1655.2,NA,164.88,17.98,13.7,3.84,NA,0.395702,0.573018,0.335176,233.07,NA,0.083086,2.7,NA,NA,457.99,23.64,NA,NA,79.29,NA,2.26,NA,281.35,0.390551,1026.06,NA,9.41,NA,0.004817,NA,0.405995,NA,NA,NA,NA,0.044621,73.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-08,9234.82,NA,752.86,0.81397,1611.94,NA,159.62,18.14,13.53,3.8,NA,0.386371,0.552857,0.328352,223.35,NA,0.083071,2.81,NA,NA,443.78,22.47,NA,NA,77.08,NA,2.45,NA,275.21,0.37816,1008.54,NA,8.9,NA,0.005303,NA,0.391668,NA,NA,NA,NA,0.04618,71.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-09,9325.18,NA,752.28,0.802043,1638.34,NA,157.05,17.94,14.66,3.9,NA,0.37797,0.539512,0.323593,227.52,NA,0.081006,3.45,NA,NA,443.16,21.5,NA,NA,76.33,NA,2.28,NA,275.95,0.379517,1024.29,NA,8.81,NA,0.005093,NA,0.379371,NA,NA,NA,NA,0.048276,70.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-10,9043.94,NA,727.28,0.758237,1528.59,NA,149.87,17.54,13.82,3.84,NA,0.353962,0.526373,0.297089,218.22,NA,0.073574,3.9,NA,NA,421.34,19.74,NA,NA,70.18,NA,2.14,NA,264.11,0.351925,1070.39,NA,8.2,NA,0.00487,NA,0.383166,NA,NA,NA,NA,0.042872,64.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-11,8441.49,NA,679.59,0.684948,1371.74,NA,137.12,14.9,12.99,3.71,NA,0.314252,0.467844,0.260127,197.74,NA,0.065933,3.76,NA,NA,394.21,17.73,NA,NA,63.4,NA,1.84,NA,238.83,0.320185,952.77,NA,7.1,NA,0.004362,NA,0.348191,NA,NA,NA,NA,0.036524,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-12,8504.89,NA,686.05,0.696735,1472.4,NA,141.88,14.25,12.94,3.89,NA,0.359937,0.464764,0.270932,201.96,NA,0.068731,3.68,NA,NA,404.53,18.15,NA,NA,64.76,NA,1.9,NA,245.65,0.33263,938.13,NA,7.31,NA,0.004473,NA,0.363629,NA,NA,NA,NA,0.040499,57.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-13,8723.94,NA,733.5,0.745748,1493.12,NA,144.59,14.94,13.12,4.29,NA,0.375852,0.503457,0.28589,209.58,NA,0.075613,3.64,NA,NA,416.84,18.73,NA,NA,67.76,NA,2.01,NA,260.84,0.356028,991.02,NA,8.23,NA,0.004329,NA,0.389423,NA,NA,NA,NA,0.04371,59.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-14,8716.79,NA,730.55,0.740898,1431.69,NA,147.71,14.02,12.87,5.13,NA,0.36968,0.516912,0.273434,215.04,NA,0.072812,4.21,NA,NA,432.71,18.79,NA,NA,66.46,NA,1.95,NA,312.02,0.368996,958.85,NA,7.95,NA,0.00446,NA,0.404774,NA,NA,NA,NA,0.042966,58.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
