date,BTC,ETH,XRP,BCH,EOS,LTC,XLM,ADA,MIOTA,TRX,XMR,NEO,DASH,BNB,ETC,XEM,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX,DOT
20181216,0.0969366896126239,0.0673031598630422,0.0294917288562441,0.0478893514895514,0.0439283781292865,0.124428790809272,0.173088205976072,0.139240049312772,0.0181386680882221,0.0235253734902003,0.230063703987503,0,0.150967159548314,0.162278502255163,0,0.0488603510310255,0,0.0195784741336018,0,0,0,0,0,0,0,0,0,0,0,0
20181217,0.0967276134579985,0.0288325264098837,0.0286643280132673,0.0461684422999873,0.0568242092443899,0.168051550464244,0.177304809786853,0.134098974871328,0.0619276150476165,0.0332970012542353,0.269605127553011,0,0.159964410011784,0.102173603800626,0,0.0468077954833789,0,0.0244811383671293,0,0,0,0,0,0,0,0,0,0,0,0
20181218,0.10058620586842,0.0861949689054408,0.0325556818740615,0.0706089326409645,0.0565650734351143,0.123194511685936,0.170980963840261,0.13532474019839,0.0643866143471692,0.0307604482555671,0.270040070530481,0,0.161298329679309,0.117895696907404,0,0.0444761243116841,0,0.0239043285055591,0,0,0,0,0,0,0,0,0,0,0,0
20181219,0.0654173585352863,0.201214494433642,0.0370904885823016,0.0490016219430715,0.0535426509889645,0.116159593787309,0.167818032475187,0.165165506633871,0.0951143695608253,0.087396363615273,0.261450755423737,0,0.045760616973271,0.114253913263459,0,0.0436454167828749,0,0.0284559760659401,0,0,0,0,0,0,0,0,0,0,0,0
20181220,0.134583383752019,0.0636538749245329,0.0316627217661889,0.0527565322160428,0.0364740093213712,0.118029436878459,0.165536351065282,0.172019102669983,0.0874494128871222,0.0986991975606088,0.326003974271758,0,0.0165933445431741,0.0550165972224342,0,0.0434424464091005,0,0.0385672448402198,0,0,0,0,0,0,0,0,0,0,0,0
20181221,0.0884908355756548,0.0737661051089889,0.0337389878318228,0.0417251920907726,0.0544289141792387,0.314403457135054,0.164862242230357,0.12134569563197,0.168563080582611,0.242003582116964,0.238686842399273,0,0.0309897802080245,0.0456407976084924,0,0.0486981252022172,0,0.032392930131689,0,0,0,0,0,0,0,0,0,0,0,0
20181222,0.0826107752637351,0.0760238893100213,0.0711180150317673,0.209125352613468,0.0683799604120242,0.319385568037312,0.166009919735933,0.110411007406003,0.285761148414708,0.20829310302694,0.332369243746134,0,0.0857724753718121,0.0489048124303129,0,0.0507238482259334,0,0.0118668355611769,0,0,0,0,0,0,0,0,0,0,0,0
20181223,0.0952384231588587,0.0802576191011925,0.0629258041123606,0.209036430703856,0.0637197644010159,0.310474775656267,0.166796569173745,0.157481907170547,0.260441070506746,0.235208012984787,0.281609468295979,0,0.0299366674956668,0.0497829117445068,0,0.0501223860036479,0,0.0286912915604149,0,0,0,0,0,0,0,0,0,0,0,0
20181224,0.051667790287042,0.285014897488092,0.0665272794638,0.0401531746891041,0.04971943898271,0.303468737557585,0.179670118142711,0.133972386472407,0.184779424673607,0.203570453932044,0.285662884162918,0,0.0341726768435667,0.0467830305956869,0,0.0517638750991782,0,0.0290995553681971,0,0,0,0,0,0,0,0,0,0,0,0
20181225,0.0901000242582802,0.198813945916711,0.0712933621485907,0.0409917017175586,0.078228354584943,0.276668512205341,0.14984117511834,0.321435943885474,0.196980467124101,0.193325194356863,0.214319507489861,0,0.0267174355675427,0.0466570629148762,0,0.0363412233907147,0,0.031381710695589,0,0,0,0,0,0,0,0,0,0,0,0
20181226,0.066889651611806,0.200294837760523,0.0461967453621474,0.0421631818502903,0.0861198777826575,0.274570935540577,0.161870909347294,0.320049319981686,0.197778464694558,0.195686286183308,0.247902605224669,0,0.0396270269914671,0.0365029289855236,0,0.0281344377958424,0,0.031912078116368,0,0,0,0,0,0,0,0,0,0,0,0
20181227,0.091261869392789,0.221923214087858,0.0916675662552939,0.0412832765071168,0.0772443646235906,0.161321484654224,0.163244113518146,0.395047776561289,0.208888657570031,0.268350967172976,0.23075748692985,0,0.0249929889498912,0.0366224687178823,0,0.0346691167961997,0,0.0260732993788696,0,0,0,0,0,0,0,0,0,0,0,0
20181228,0.0886779684013029,0.220687386037275,0.0454172407535281,0.0411955366989058,0.078747597023546,0.165052393326293,0.163840190992557,0.388849134633037,0.201518012606272,0.269755327093744,0.302485090544771,0,0.0766554047744393,0.0355362051118753,0,0.0328835929032859,0,0.0267788970211038,0,0,0,0,0,0,0,0,0,0,0,0
20181229,0.0652168219571122,0.221570096004028,0.0651045072919184,0.0421588820254016,0.0797759982569707,0.268801222326264,0.125896649017701,0.282032818256709,0.187886055389587,0.271040464809714,0.248997780917906,0,0.0323407456083891,0.0348392591880851,0,0.0318136382338882,0,0.0277954209609612,0,0,0,0,0,0,0,0,0,0,0,0
20181230,0.066968853625701,0.223944625516359,0.0565597045147995,0.0339289058104031,0.080138623130222,0.264028109785656,0.125162870962294,0.25838409180597,0.116944273550938,0.255827616129878,0.242038697946525,0,0.0310953877082359,0.0311420925552215,0,0.0326058383902891,0,0.0240928264750769,0,0,0,0,0,0,0,0,0,0,0,0
20181231,0.0621853898221682,0.227778819050931,0.0895023299203231,0.0324141511296887,0.0827660601174383,0.162403437171979,0.17263188087617,0.257868319920833,0.139185881575069,0.252541235237825,0.236892254945834,0,0.0161945377345436,0.0305760936985282,0,0.0347271208048925,0,0.0320065312458211,0,0,0,0,0,0,0,0,0,0,0,0
20190101,0.0674094112549492,0.0745931253962498,0.0945195925042749,0.0354287687662999,0.0631185927378327,0.121927564719417,0.166357039170319,0.257689325878531,0.0964851012552824,0.261490593850395,0.269901833377323,0,0.0260768148947424,0.0316987744907212,0,0.0340808635443984,0,0.0349241131458094,0,0,0,0,0,0,0,0,0,0,0,0
20190102,0.087148070798295,0.0706252649661733,0.113249845186108,0.0445051349599202,0.0809227457569624,0.351191879948378,0.177239383042962,0.254616312931475,0.132517321362404,0.260726921768136,0.237105488546614,0,0.0267684055431278,0.0317406304642226,0,0.0776467340564308,0,0.032123656061768,0,0,0,0,0,0,0,0,0,0,0,0
20190103,0.0653124207361787,0.0669243023479881,0.0751311272666106,0.0353076497803397,0.0830642143798302,0.308823146370708,0.160230858502783,0.250126530338886,0.131391714333848,0.21296190191799,0.276730625666155,0,0.0269766551880422,0.0302924286507581,0,0.0368169019748553,0,0.0407795306803147,0,0,0,0,0,0,0,0,0,0,0,0
20190104,0.0886269540786238,0.112892291442857,0.0951188188833788,0.0354253716524753,0.0778400003566299,0.309268644496889,0.166502411642789,0.254335685333543,0.180860874123908,0.21109100390533,0.257293578392699,0,0.0250546995593258,0.0238526445760781,0,0.0293794283303848,0,0.0398829318932479,0,0,0,0,0,0,0,0,0,0,0,0
20190105,0.0617168732422138,0.0712507740782104,0.147154642249954,0.0380779106942854,0.0883783284973984,0.317803063682427,0.164572978840621,0.249974327082237,0.20326143119955,0.220144932855234,0.26075600250302,0,0.0946887314177128,0.0308042000530573,0,0.0993323822387404,0,0.0346981063295138,0,0,0,0,0,0,0,0,0,0,0,0
20190106,0.065673439798865,0.0520200158014379,0.107382637777187,0.0440821157925738,0.0897467006173616,0.253007580221424,0.188591490620026,0.281075530468432,0.204778270138803,0.196289494695582,0.267723700681,0,0.0958121997522386,0.0502208520752547,0,0.0902210618586665,0,0.0362280449540902,0,0,0,0,0,0,0,0,0,0,0,0
20190107,0.0927617083712574,0.0381065302840793,0.170142312786045,0.0463486426188322,0.0909584271949055,0.242249516172851,0.217462477984265,0.359626109033778,0.144952829486226,0.222583465451046,0.254768048268708,0,0.0898569597751799,0.0385118529025075,0,0.0822668670842057,0,0.036594621914095,0,0,0,0,0,0,0,0,0,0,0,0
20190108,0.135056093814129,0.258006037556782,0.124570561706789,0.147851729822443,0.0820063867543685,0.120885504959245,0.126929371927242,0.274150361280278,0.13661960126049,0.167221355977981,0.166927097904072,0.17461462014344,0.0798510555454642,0.0300285039471401,0,0,0,0.0315509505615804,0,0,0,0,0,0,0,0,0,0,0,0
20190109,0.139293846159914,0.21724567995106,0.0867174802080938,0.0660343145131527,0.0666062071998991,0.273966788375845,0.12307342255269,0.10678868343154,0.0288229254292963,0.109625711959053,0.178270802678799,0.208749529492095,0.0231261279062047,0.0239659725015482,0,0,0,0.0398531832563576,0,0,0,0,0,0,0,0,0,0,0,0
20190110,0.133424673286629,0.244052456600463,0.0574139513044296,0.0655048194331663,0.0512464017066382,0.320478142711203,0.125037872010858,0.240745922770762,0.0464395654073222,0.109486016652052,0.134017894984683,0.121307210299339,0.0210994737205461,0.0273640395478335,0,0,0,0.0422279967330891,0,0,0,0,0,0,0,0,0,0,0,0
20190111,0.0924439532632885,0.215000311238821,0.0679777142600663,0.0518231269083067,0.041290371047166,0.108574994083944,0.201318720954386,0.206862631729571,0.0979113139579124,0.154973360513201,0.133149244262313,0,0.0972876103621632,0.0448473396893439,0,0.0634703540524285,0,0.0405108592724078,0,0,0,0,0,0,0,0,0,0,0,0
20190112,0.0786089279361636,0.216753929581159,0.126402488660552,0.0637757821624125,0.0406963311075395,0.10432138230897,0.199709921300125,0.137811286276337,0.0962099621591822,0.0971504914898379,0.143895943083304,0,0.0967876558185914,0.0628174148700122,0,0.0631769658244632,0,0.0395710601318274,0,0,0,0,0,0,0,0,0,0,0,0
20190113,0.0733203900295768,0.221646066629986,0.129526794005461,0.0571024183911328,0.0397242643773996,0.0958682726656221,0.201602903208001,0.126860039485724,0.0839934582345295,0.145102002619391,0.15038954529334,0,0.104686678198171,0.040433414684414,0,0.0636743301360881,0,0.0427825216055484,0,0,0,0,0,0,0,0,0,0,0,0
20190114,0.080528774056746,0.20960381334334,0.127211463997915,0.0638863775653477,0.0420692721366453,0.108100100945455,0.198780584218985,0.139420837975331,0.106379086328569,0.135552676776687,0.165244348534498,0,0.100502136020738,0.0483319809010415,0,0.0632288545958931,0,0.0418997683357088,0,0,0,0,0,0,0,0,0,0,0,0
20190115,0.0892700138284366,0.0825531142451219,0.144059770930842,0.0669415407808152,0.0397648637822945,0.14190457134705,0.227158426458432,0.26314663299037,0.0946883520422798,0.140965426037001,0.160106186534793,0,0.101649179508576,0.0575560591261002,0,0.100301448961596,0,0.0356340929245896,0,0,0,0,0,0,0,0,0,0,0,0
20190116,0.0765128056733496,0.140090071618022,0.145185742124973,0.0634569246487086,0.0342359814619899,0.138645937236652,0.199428967735377,0.333813865279449,0.105225768038172,0.14103594623354,0.132019706371495,0,0.112436710704212,0.0428561441928187,0,0.0662870913858636,0,0.0377664047487297,0,0,0,0,0,0,0,0,0,0,0,0
20190117,0.0667341642683204,0.130828880325857,0.131975401499421,0.054735679611163,0.0396951426856108,0.14237940886629,0.201273531070097,0.211044500735242,0.112580127908232,0.142763007252682,0.135457007007434,0,0.101400068581511,0.0414193349122529,0,0.0624905003877493,0,0.0374155447672289,0,0,0,0,0,0,0,0,0,0,0,0
20190118,0.0585319250046166,0.13620227193497,0.129866417297255,0.0537255814474173,0.0392333579364032,0.129295718872443,0.211520737828772,0.208793911469249,0.125845891178638,0.143370379058364,0.134950586630786,0,0.101901332018343,0.0416749926795185,0,0.0612923075403626,0,0.0428954055581833,0,0,0,0,0,0,0,0,0,0,0,0
20190119,0.161673752441637,0.14662852316007,0.0486619485679529,0.0626754024178181,0.0481594198289026,0.129632778304772,0.110994100293075,0.338093972284706,0.0326454723306273,0.0831169400019505,0.12095958543037,0.102729114879988,0.0248576884992171,0.0185614599279484,0,0,0,0.0454694587733021,0,0,0,0,0,0,0,0,0,0,0,0
20190120,0.0579626227004757,0.138516975785702,0.123360346096767,0.0629932438579065,0.0403795137328935,0.103649496200768,0.214965919745591,0.173221539370897,0.120678913732025,0.138859365539478,0.135751654514692,0,0.102661767968344,0.04553074237155,0,0.0608889095615087,0,0.0378425432334439,0,0,0,0,0,0,0,0,0,0,0,0
20190121,0.0669395391341998,0.127577625819168,0.0710171375579854,0.0633085926044444,0.0413262391149316,0.122840797400901,0.203025354204833,0.377125114892448,0.100785761375663,0.139815140659741,0.17113402323386,0,0.101292250007299,0.0313891060763339,0,0.0618757095311916,0,0.0376360407120281,0,0,0,0,0,0,0,0,0,0,0,0
20190122,0.0599381797025751,0.143508866220564,0.0692040890526056,0.0551867258846086,0.0398419017132171,0.131300606858981,0.201515786564382,0.343796450375237,0.0990328372331254,0.139292235727211,0.174652126911685,0,0.100517756139319,0.0241882100553201,0,0.0630329631712323,0,0.0358170209715431,0,0,0,0,0,0,0,0,0,0,0,0
20190123,0.0625710570791643,0.119149737615272,0.0595315702289338,0.063823563103983,0.0400321942688435,0.131726051029572,0.20165573247513,0.397153616451838,0.133592148660554,0.140483996204224,0.156489048046981,0,0.0930082791005968,0.0344271777014145,0,0.063614547688609,0,0.0418887181252009,0,0,0,0,0,0,0,0,0,0,0,0
20190124,0.0669582138355662,0.122273722389176,0.059798708709169,0.0576907437087593,0.0397714991167458,0.0871264764086702,0.201916764343312,0.395608915424408,0.134268804923641,0.141498996240422,0.188237742412984,0,0.0928677313020509,0.0380172168066119,0,0.112174853598967,0,0.0415263221017278,0,0,0,0,0,0,0,0,0,0,0,0
20190125,0.06624239778868,0.115533678435084,0.0635626661977181,0.0557531047406589,0.0505730246779267,0.0805204198574899,0.241606794573866,0.207364015122594,0.146616035968492,0.14444074888471,0.156623623611905,0,0.093138411138197,0.0241927111986524,0,0.112977167427533,0,0.0439820727157212,0,0,0,0,0,0,0,0,0,0,0,0
20190126,0.0679011258982978,0.11465967326616,0.0580305227029913,0.0575527561425432,0.0584806538996153,0.0842640550902472,0.202881466060279,0.207462020545514,0.14600587012557,0.143296386189728,0.155948836883846,0,0.0854043234669436,0.0232513123942849,0,0.0647758085352612,0,0.0441447476369067,0,0,0,0,0,0,0,0,0,0,0,0
20190127,0.139646338948596,0.186218252968527,0.097686744910523,0.0502179356256382,0.0523906810898571,0.114494174127349,0.155333624644059,0.30627646470488,0.0917206114253481,0.0580664544250586,0.187996013194743,0.0948713554395854,0.0232221923897879,0.0167921999477675,0,0,0,0.0466539557448307,0,0,0,0,0,0,0,0,0,0,0,0
20190128,0.138408820528034,0.119277157849725,0.0528751648040425,0.0687086596617751,0.0492551176572788,0.120430481426487,0.239722241498508,0.256348282165275,0.0921609060285951,0.0688138749239432,0.17316749532863,0.0983072743353241,0.0379899407961028,0.0193555310771794,0,0,0,0.047521543435014,0,0,0,0,0,0,0,0,0,0,0,0
20190129,0.149982038159064,0.186755760399571,0.0529729268115042,0.0608364037317269,0.050182004581245,0.297125126809883,0.247633957290952,0.2445549745274,0.0867397325487736,0.0586040947385345,0.184212218309268,0.0943822278470124,0.0366214852768978,0.0249432968835123,0,0,0,0.0471639595670947,0,0,0,0,0,0,0,0,0,0,0,0
20190130,0.153252551831827,0.174163984248407,0.0493499359915396,0.0620333924311489,0.0592204924948978,0.129019960996468,0.248480783058643,0.306638312720796,0.0861835632306517,0.0732788316227371,0.143446712206029,0.0910592633163554,0.021859660750132,0.0246066492158917,0,0,0,0.0447809198107525,0,0,0,0,0,0,0,0,0,0,0,0
20190131,0.129718164931773,0.161101251613855,0.0914298637020848,0.0631572542351462,0.0507245299713988,0.116083898941821,0.244852285894464,0.312857785554327,0.0821105076260833,0.101044532350802,0.155875704925611,0.0911667035882349,0.0226579551427337,0.0188640458103539,0,0,0,0.0473402399007795,0,0,0,0,0,0,0,0,0,0,0,0
20190201,0.13546409013498,0.159269945199533,0.0661233661266328,0.0682079640255577,0.0532949271080321,0.117025444919869,0.247422740116146,0.31781349087411,0.0889942702839754,0.100435693875626,0.185341789991675,0.0936791995381614,0.0224111822865254,0.0195519322035753,0,0,0,0.0480713454859676,0,0,0,0,0,0,0,0,0,0,0,0
20190202,0.182666750987207,0.123738506875229,0.0601935713289498,0.0711167071762135,0.0546920491813059,0.296169690970092,0.243464508237298,0.324188224347451,0.0955221283672624,0.107260336032145,0.147034317031609,0.100716212938979,0.0523728864272,0.0211006501352123,0,0,0,0.0498261987578885,0,0,0,0,0,0,0,0,0,0,0,0
20190203,0.179777292417793,0.126557066192043,0.0585080498046803,0.0706974499782524,0.0546887746521428,0.298907000405595,0.242386787345314,0.312901159844689,0.0900832828732725,0.106576178558535,0.147680688104377,0.0985918533543872,0.0602381104405514,0.0198740488295756,0,0,0,0.0459209945121781,0,0,0,0,0,0,0,0,0,0,0,0
20190204,0.177930580938066,0.119130071441688,0.0655507586056437,0.0707502286939326,0.0550533325486941,0.242226832119258,0.239910170670752,0.236511154308245,0.0835556021970067,0.0993407036680665,0.102829387660454,0.111540135095679,0.052201594394798,0.0199275301663931,0,0,0,0.0455072268808633,0,0,0,0,0,0,0,0,0,0,0,0
20190205,0.13232505329884,0.1682817308332,0.0737424858006921,0.0713643543557108,0.070530389467962,0.272034931144705,0.230921056435494,0.237127656259239,0.0833225740254949,0.0980681412246904,0.152242205161289,0.111962874944023,0.0780799568607499,0.0223324246889184,0,0,0,0.0452319586403218,0,0,0,0,0,0,0,0,0,0,0,0
20190206,0.101115797413222,0.143564212332263,0.0978937231576952,0.0709655112436808,0.0514825349548257,0.170876755061446,0.165764717819601,0.305740906377469,0.0708023759523181,0.0947033675546797,0.127820720917565,0.103088839849383,0.0888713006915939,0.0148292425404113,0,0,0,0.0439234461335606,0,0,0,0,0,0,0,0,0,0,0,0
20190207,0.128887549006324,0.160669783895051,0.0988954639217603,0.0704087161729737,0.0518194486547608,0.177356441991297,0.186855775539003,0.30174775374813,0.0697168217790249,0.0937081853721179,0.143785179229879,0.10050448634831,0.0892605700560121,0.0184516970111681,0,0,0,0.054741422952104,0,0,0,0,0,0,0,0,0,0,0,0
20190208,0.129260599546275,0.142338354124794,0.102371843082634,0.0646424040259676,0.0519157868823715,0.317388209898662,0.190175399435492,0.319263472563022,0.07836111558678,0.102609148361568,0.217585365075313,0.0953196974269901,0.0765812544759867,0.0200168029049604,0,0,0,0.0538881490406874,0,0,0,0,0,0,0,0,0,0,0,0
20190209,0.121412832423153,0.127192173537187,0.0996186809440185,0.0661842516009112,0.0553827866308134,0.176315128741476,0.181721891747031,0.317600460709233,0.141699190756688,0.0986650213498047,0.143486199547971,0.0955095198737147,0.0697890941418336,0.0163782708241001,0,0,0,0.0461650221179554,0,0,0,0,0,0,0,0,0,0,0,0
20190210,0.113782383058566,0.264178909748792,0.101598789218469,0.0681592346170846,0.0555792228500578,0.17581164273411,0.183598210249076,0.325412447078007,0.144155010590042,0.106085437268678,0.143276280451421,0.124540429765652,0.0638559745175786,0.0177763356655887,0,0,0,0.0455655700060135,0,0,0,0,0,0,0,0,0,0,0,0
20190211,0.127105003148863,0.113633379284962,0.149313381439413,0.0645564941026073,0.0845011185305802,0.0765534468104433,0.140535042549228,0.308151955078279,0.142885068868907,0.13778954132407,0.131764171162372,0.123538794720053,0.0394809472452333,0.0181021115614375,0,0,0,0.0490761692061161,0,0,0,0,0,0,0,0,0,0,0,0
20190212,0.0855162269329861,0.111017089575699,0.162314222606839,0.066265601847918,0.0533902057365048,0.0804745987997234,0.122728781979835,0.319794916930289,0.138679996506848,0.0588781758811612,0.175265399836828,0.115313761144746,0.0420179765331368,0.0185140201456452,0,0,0,0.0494420029396809,0,0,0,0,0,0,0,0,0,0,0,0
20190213,0.122501766601779,0.17055560931037,0.24388271918433,0.135931278211942,0.0543065225101013,0.0374445095690767,0.225901234552566,0.197385988765821,0.131621749036431,0.140948354149416,0.367799349542031,0,0.0867272531211111,0.0191867160332511,0,0,0,0.0229856607340409,0.0675000957001774,0,0,0,0,0,0,0,0,0,0,0
20190214,0.126068197352451,0.181968087248881,0.157959881143205,0.115448791990128,0.0541472630260889,0.0473158167957901,0.188631948948557,0.205101049723748,0.138021787779998,0.0520029493225393,0.293426823095004,0,0.151924205323633,0.0706311981488453,0,0,0,0.0174341923542021,0.0353192409838506,0,0,0,0,0,0,0,0,0,0,0
20190215,0.116830746548932,0.208246627382317,0.157087964491141,0.0827402700303428,0.0464504894322548,0.0297964165369755,0.133735190718027,0.313107794133361,0.134854210176676,0.0520844849407178,0.180970384867201,0.0814243557521973,0.0665996878405642,0.0204248929098317,0,0,0,0.0460134274922766,0,0,0,0,0,0,0,0,0,0,0,0
20190216,0.11226733265257,0.197267704044148,0.13804925531079,0.0853445374847664,0.0560953896537823,0.074712047235134,0.129999001799761,0.27927431873122,0.174215129446794,0.0608113638977082,0.168233585246095,0.100505986769348,0.0796787177485228,0.0464161975222297,0,0,0,0.0255487475246495,0,0,0,0,0,0,0,0,0,0,0,0
20190217,0.169207185740258,0.121894222408376,0.0954709330588992,0.0848149109541729,0.0472602408354164,0.05857196755541,0.0858036221838347,0.313004444160805,0.131666058834767,0.0531330653212305,0.182954981227948,0.158434810288999,0.087210744082794,0.0496824204764795,0,0,0,0.0323801499732398,0,0,0,0,0,0,0,0,0,0,0,0
20190218,0.166095953034444,0.130851559408058,0.0895456797573125,0.0719006212332547,0.0482232974652372,0.0311008423219099,0.0979260582007822,0.209434413532704,0.223630959751814,0.0565332569142842,0.156150436259205,0.160381687124745,0.089029934126609,0.0285319096085589,0,0,0,0.0262601406082769,0,0,0,0,0,0,0,0,0,0,0,0
20190219,0.209309573166931,0.108311479907245,0.102196650576768,0.0659047922536208,0.0473940896283532,0.0518884729217935,0.186236248623714,0.2106559864379,0.152292770426077,0.0429978128629695,0.160270177279787,0,0.0920029048047655,0.0554144141139569,0,0,0,0.038360590084724,0.0572025628212799,0,0,0,0,0,0,0,0,0,0,0
20190220,0.114944129574156,0.10853030352511,0.0916433060244132,0.0805801799296615,0.0499853297125731,0.0501067761150519,0.188191912614794,0.204107723787454,0.216449190404359,0.0439853403616171,0.196639672543443,0,0.120760559843099,0.0531487100888132,0,0,0,0.033267000237351,0.055577572221059,0,0,0,0,0,0,0,0,0,0,0
20190221,0.128170035864065,0.110897116626963,0.104306464613718,0.0876334321173023,0.05029815181595,0.0559067190096853,0.143605894473734,0.244830689227481,0.164538107294731,0.029943360497217,0.19839695286361,0,0.0583762451886105,0.0571057160882292,0,0,0,0.0263016284603487,0.0318300838829177,0,0,0,0,0,0,0,0,0,0,0
20190222,0.0794914094299562,0.0981761440208427,0.140446497217567,0.0651220330633565,0.0492590146416046,0.0584844126429546,0.0905451648622739,0.190965427853864,0.159911480492701,0.0319472288290608,0.137455143934728,0,0.068564705940976,0.0578001386247038,0,0,0,0.0311488492115832,0.0285650946740696,0,0,0,0,0,0,0,0,0,0,0
20190223,0.064995426548072,0.110103111724504,0.156740784400726,0.0183065737699334,0.0486924405181909,0.0568369544878925,0.0962949226270315,0.187455530031747,0.255704941712556,0.0321159075047357,0.117776772215194,0,0.0764790927808906,0.0541834644899381,0,0,0,0.0311362841088663,0.032986277670178,0,0,0,0,0,0,0,0,0,0,0
20190224,0.0995943541353507,0.110560072744419,0.222320251764668,0.0421651320069294,0.0131164745966046,0.0535678134697769,0.146942145968912,0.139659043068082,0.195701775000605,0.0321889253604581,0.119683209910683,0,0.0778505679094598,0.03423761793492,0,0,0,0.0295196024909722,0.0318377076794884,0,0,0,0,0,0,0,0,0,0,0
20190225,0.125540141984058,0.123400309624974,0.132899617724397,0.0317515233700201,0.087984204982967,0.045719968831948,0.172632271996774,0.202305809273177,0.137407488374755,0.0466585541590602,0.108313582327864,0,0.0986968074111079,0.0299327226273709,0,0,0,0.0315548058232436,0.0428756710040519,0,0,0,0,0,0,0,0,0,0,0
20190226,0.156306649969521,0.115248549349586,0.140261440369511,0.02078491809725,0.0930489802983654,0.0487060205387557,0.161418999707488,0.221533817601923,0.132267111296694,0.0317062397144351,0.104731133539776,0,0.1007895155749,0.0314572506256407,0,0,0,0.0243664400976879,0.0299086916603955,0,0,0,0,0,0,0,0,0,0,0
20190227,0.14011681300218,0.115069335995464,0.0893917381446522,0.0213898688712844,0.0799400707798271,0.0268614472583704,0.159819304415031,0.229123776262489,0.12595347674962,0.0318182830881982,0.101085155490233,0,0.0804919177369688,0.0393386194420915,0,0,0,0.0451557218770062,0.03287030789244,0,0,0,0,0,0,0,0,0,0,0
20190228,0.0826271433318085,0.119094220427049,0.0878332460222962,0.018814810295807,0.0776851904167807,0.0262852995215457,0.16389714485745,0.150991427017167,0.0580395304235109,0.0308265191985045,0.108785618701288,0,0.0986537167171305,0.0302991249070252,0,0,0,0.0466610860831704,0.0329695549052099,0,0,0,0,0,0,0,0,0,0,0
20190301,0.0822078955494312,0.108504553918318,0.0867490600554172,0.0312134705298505,0.0412993073098949,0.0452070467748241,0.146507060121656,0.15754630371809,0.0584968831814456,0.0291195318187584,0.0972924125808967,0,0.0703253363900988,0.0311442171410116,0,0,0,0.0548859470335905,0.0281710656024524,0,0,0,0,0,0,0,0,0,0,0
20190302,0.0737930108391243,0.105649360436552,0.074918724407932,0.0344667253965661,0.0740659319118669,0.0262588384429433,0.161078547065511,0.123395587909781,0.0568747505073031,0.0311138334438323,0.144285124410783,0,0.0904738715252862,0.0363022269634211,0,0,0,0.0578769279685035,0.0276656266275248,0,0,0,0,0,0,0,0,0,0,0
20190303,0.0779564321954198,0.104067085066371,0.0752868559132652,0.0445463223065418,0.0788937008825493,0.0247100140465012,0.169327712642202,0.119547555146931,0.0418995501862201,0.0330384043196176,0.155504776924104,0,0.0757893355430098,0.0440250490450445,0,0,0,0.0508142986876603,0.0287068356549752,0,0,0,0,0,0,0,0,0,0,0
20190304,0.078958965865563,0.0998654981047872,0.0742409913769173,0.0221363070486023,0.0680292614913099,0.0246295377918447,0.158029853377325,0.120205167840246,0.198625799334946,0.0258254221566846,0.128037172761733,0,0.0557618540690603,0.0418427615227384,0,0,0,0.0432460036177398,0.0328919358694055,0,0,0,0,0,0,0,0,0,0,0
20190305,0.0747645081872616,0.0957637448773257,0.097888621320829,0.0179500966981481,0.0812669920539363,0.0242227723618466,0.163216490133662,0.132224803750634,0.1348422266978,0.0232676918860558,0.126377186699813,0,0.0731756792770193,0.0275983745319182,0,0,0,0.0618857993991786,0.0469529391863139,0,0,0,0,0,0,0,0,0,0,0
20190306,0.0179050213322995,0.0240718753663255,0.0664735527739378,0.019956687855566,0.10997812581585,0.0286003015780795,0.157459375754315,0.131392176807466,0.10654663387259,0.0276997763129646,0.133359692883526,0,0.053633562747,0.045995324893228,0,0,0,0.0759152631272309,0.0281046576005087,0,0,0,0,0,0,0,0,0,0,0
20190307,0.0487250647134455,0.0909900157999335,0.0702596827877788,0.0196194663924123,0.0540956530107503,0.0384687440563154,0.132276777650451,0.14046091878449,0.136173783921226,0.0275768970013147,0.103581564994034,0,0.0540561099793898,0.0496719646054414,0,0,0,0.0705596519778584,0.0255681248160415,0,0,0,0,0,0,0,0,0,0,0
20190308,0.0464278528591326,0.0281809048988826,0.0642650492957795,0.019447962758496,0.0534124118472734,0.0460651917555732,0.126372825645523,0.120171918002211,0.0816494310978412,0.0289194302258841,0.111862956250136,0,0.0362949304464195,0.11953615178184,0,0,0,0.076313189736725,0.0308134284027942,0,0,0,0,0,0,0,0,0,0,0
20190309,0.0499398079870508,0.0635943681427453,0.0707516751050006,0.0205745974986643,0.0309800976195422,0.034669321406222,0.12653651429266,0.147930405278154,0.0958603606940326,0.0267597989242848,0.13084900678189,0,0.0750059614127472,0.10289353062084,0,0,0,0.0911600179535963,0.0291480691688929,0,0,0,0,0,0,0,0,0,0,0
20190310,0.0221610339102325,0.0765395296415325,0.0874243559595806,0.0214963584240237,0.0536269960886824,0.0510690500406298,0.101249730895206,0.109236171379048,0.120461264881356,0.0267896193743108,0.116876727497369,0,0.095645817118679,0.0663412778997388,0,0,0,0.0537679674036721,0.0310187639111292,0,0,0,0,0,0,0,0,0,0,0
